Tournament Name,Year,Game,Genre,Organizer,Frequency,Country,Prize Pool (USD),Prize Pool (USD)_Adjusted
The DreamLeague,2025,Dota 2,MOBA,DreamHack,Multiple,Sweden,384790.0,384790.0
The ESL One Birmingham,2023,Dota 2,MOBA,ESL,Annual,United Kingdom,392802.0,392802.0
The ESL One Birmingham,2024,Dota 2,MOBA,ESL,Annual,United Kingdom,476301.0,476301.0
The ESL One Birmingham,2025,Dota 2,MOBA,ESL,Annual,United Kingdom,585681.0,585681.0
The ESL One Cologne,2023,Dota 2,MOBA,ESL,Annual,Germany,352449.0,352449.0
The ESL One Cologne,2024,Dota 2,MOBA,ESL,Annual,Germany,425491.0,425491.0
The ESL One Cologne,2025,Dota 2,MOBA,ESL,Annual,Germany,374885.0,374885.0
The ESL One Frankfurt,2023,Dota 2,MOBA,ESL,Annual,Germany,308039.0,308039.0
The ESL One Frankfurt,2024,Dota 2,MOBA,ESL,Annual,Germany,340366.0,340366.0
The ESL One Frankfurt,2025,Dota 2,MOBA,ESL,Annual,Germany,412220.0,412220.0
The ESL One Genting,2023,Dota 2,MOBA,ESL,Annual,Malaysia,497771.0,497771.0
The ESL One Genting,2024,Dota 2,MOBA,ESL,Annual,Malaysia,629260.0,629260.0
The ESL One Genting,2025,Dota 2,MOBA,ESL,Annual,Malaysia,756193.0,756193.0
The ESL One Hamburg,2023,Dota 2,MOBA,ESL,Annual,Germany,333666.0,333666.0
The ESL One Hamburg,2024,Dota 2,MOBA,ESL,Annual,Germany,344478.0,344478.0
The ESL One Hamburg,2025,Dota 2,MOBA,ESL,Annual,Germany,408229.0,408229.0
The ESL One Katowice,2023,Dota 2,MOBA,ESL,Annual,Poland,354526.0,354526.0
The ESL One Katowice,2024,Dota 2,MOBA,ESL,Annual,Poland,413624.0,413624.0
The ESL One Katowice,2025,Dota 2,MOBA,ESL,Annual,Poland,496576.0,496576.0
The ESL One Los Angeles,2023,Dota 2,MOBA,ESL,Annual,United States,289813.0,289813.0
The ESL One Los Angeles,2024,Dota 2,MOBA,ESL,Annual,United States,235114.0,235114.0
The ESL One Los Angeles,2025,Dota 2,MOBA,ESL,Annual,United States,201429.0,201429.0
The ESL One Manila,2023,Dota 2,MOBA,ESL,Annual,Philippines,291960.0,291960.0
The ESL One Manila,2024,Dota 2,MOBA,ESL,Annual,Philippines,330784.0,330784.0
The ESL One Manila,2025,Dota 2,MOBA,ESL,Annual,Philippines,410247.0,410247.0
The ESL One Mumbai,2023,Dota 2,MOBA,ESL,Annual,India,366124.0,366124.0
The ESL One Mumbai,2024,Dota 2,MOBA,ESL,Annual,India,455194.0,455194.0
The ESL One Mumbai,2025,Dota 2,MOBA,ESL,Annual,India,536396.0,536396.0
The ESL One New York,2023,Dota 2,MOBA,ESL,Annual,United States,350908.0,350908.0
The ESL One New York,2024,Dota 2,MOBA,ESL,Annual,United States,393861.0,393861.0
The ESL One New York,2025,Dota 2,MOBA,ESL,Annual,United States,505163.0,505163.0
The Frankfurt Major,2023,Dota 2,MOBA,Valve,Annual,Germany,3553102.0,3553102.0
The Frankfurt Major,2024,Dota 2,MOBA,Valve,Annual,Germany,4087771.0,4087771.0
The Frankfurt Major,2025,Dota 2,MOBA,Valve,Annual,Germany,4739555.0,4739555.0
The International,2023,Dota 2,MOBA,Valve,Annual,United States,3380455.0,3380455.0
The International,2024,Dota 2,MOBA,Valve,Annual,Denmark,2776566.0,2776566.0
The International,2025,Dota 2,MOBA,Valve,Annual,Germany,1600000.0,1600000.0
The Kiev Major,2023,Dota 2,MOBA,Starladder,Annual,Ukraine,3664350.0,3664350.0
The Kiev Major,2024,Dota 2,MOBA,Starladder,Annual,Ukraine,4427728.0,4427728.0
The Kiev Major,2025,Dota 2,MOBA,Starladder,Annual,Ukraine,4762347.0,4762347.0
The Kuala Lumpur Major,2023,Dota 2,MOBA,PGL,Annual,Malaysia,1142966.0,1142966.0
The Kuala Lumpur Major,2024,Dota 2,MOBA,PGL,Annual,Malaysia,1394259.0,1394259.0
The Kuala Lumpur Major,2025,Dota 2,MOBA,PGL,Annual,Malaysia,1730228.0,1730228.0
The Lima Major,2023,Dota 2,MOBA,ESL,Annual,Peru,595773.0,595773.0
The Lima Major,2024,Dota 2,MOBA,ESL,Annual,Peru,651461.0,651461.0
The Lima Major,2025,Dota 2,MOBA,ESL,Annual,Peru,632316.0,632316.0
The Manila Major,2023,Dota 2,MOBA,ESL,Annual,Philippines,3465938.0,3465938.0
The Manila Major,2024,Dota 2,MOBA,ESL,Annual,Philippines,3434073.0,3434073.0
The Manila Major,2025,Dota 2,MOBA,ESL,Annual,Philippines,3829419.0,3829419.0
The Mars Dota 2 League,2023,Dota 2,MOBA,Mars Media,Annual,China,511808.0,511808.0
The Mars Dota 2 League,2024,Dota 2,MOBA,Mars Media,Annual,China,561799.0,561799.0
The Mars Dota 2 League,2025,Dota 2,MOBA,Mars Media,Annual,China,640666.0,640666.0
The OGA Dota PIT,2023,Dota 2,MOBA,OGA,Multiple,Croatia,160791.0,160791.0
The OGA Dota PIT,2024,Dota 2,MOBA,OGA,Multiple,Croatia,181609.0,181609.0
The OGA Dota PIT,2025,Dota 2,MOBA,OGA,Multiple,Croatia,215815.0,215815.0
The Omega League,2023,Dota 2,MOBA,WePlay,Annual,Sweden,623194.0,623194.0
The Omega League,2024,Dota 2,MOBA,WePlay,Annual,France,721472.0,721472.0
The Omega League,2025,Dota 2,MOBA,WePlay,Annual,United States,844471.0,844471.0
The Perfect World Masters,2023,Dota 2,MOBA,Perfect World,Annual,China,346325.0,346325.0
The Perfect World Masters,2024,Dota 2,MOBA,Perfect World,Annual,China,417535.0,417535.0
The Perfect World Masters,2025,Dota 2,MOBA,Perfect World,Annual,China,497920.0,497920.0
The Riyadh Masters,2023,Dota 2,MOBA,ESL,Annual,Saudi Arabia,4374304.0,4374304.0
The Riyadh Masters,2024,Dota 2,MOBA,ESL,Annual,Saudi Arabia,4682507.0,4682507.0
The Riyadh Masters,2025,Dota 2,MOBA,ESL,Annual,Saudi Arabia,4898208.0,4898208.0
The Shanghai Major,2023,Dota 2,MOBA,Perfect World,Annual,China,3455580.0,3455580.0
The Shanghai Major,2024,Dota 2,MOBA,Perfect World,Annual,China,4222205.0,4222205.0
The Shanghai Major,2025,Dota 2,MOBA,Perfect World,Annual,China,5072434.0,5072434.0
The Singapore Major,2023,Dota 2,MOBA,ONE Esports,Annual,Singapore,593096.0,593096.0
The Singapore Major,2024,Dota 2,MOBA,ONE Esports,Annual,Singapore,609439.0,609439.0
The Singapore Major,2025,Dota 2,MOBA,ONE Esports,Annual,Singapore,739408.0,739408.0
The StarLadder ImbaTV,2023,Dota 2,MOBA,StarLadder,Annual,Ukraine,374729.0,374729.0
The StarLadder ImbaTV,2024,Dota 2,MOBA,StarLadder,Annual,Ukraine,460404.0,460404.0
The StarLadder ImbaTV,2025,Dota 2,MOBA,StarLadder,Annual,Ukraine,559011.0,559011.0
The Stockholm Major,2023,Dota 2,MOBA,ESL,Annual,Sweden,566195.0,566195.0
The Stockholm Major,2024,Dota 2,MOBA,ESL,Annual,Sweden,572233.0,572233.0
The Stockholm Major,2025,Dota 2,MOBA,ESL,Annual,Sweden,640655.0,640655.0
The World Electronic Sports Games,2023,Dota 2,MOBA,WESG,Annual,China,590622.0,590622.0
The World Electronic Sports Games,2024,Dota 2,MOBA,WESG,Annual,China,636280.0,636280.0
The World Electronic Sports Games,2025,Dota 2,MOBA,WESG,Annual,China,673878.0,673878.0
Trackmania Grand League,2023,Trackmania,Racing,Ubisoft,Annual,France,128457.0,128457.0
Trackmania Grand League,2024,Trackmania,Racing,Ubisoft,Annual,France,139611.0,139611.0
Trackmania Grand League,2025,Trackmania,Racing,Ubisoft,Annual,France,158503.0,158503.0
Valorant Champions,2023,Valorant,FPS,Riot Games,Annual,United States,2250000.0,2250000.0
Valorant Champions,2024,Valorant,FPS,Riot Games,Annual,South Korea,2250000.0,2250000.0
Valorant Champions,2025,Valorant,FPS,Riot Games,Annual,Spain,2500000.0,2500000.0
Valorant Championship 124,2023,Valorant,FPS,Epic Games,Annual,China,2250000.0,2250000.0
Valorant Championship 124,2024,Valorant,FPS,Epic Games,Annual,China,2250000.0,2250000.0
Valorant Championship 124,2025,Valorant,FPS,Epic Games,Annual,China,2500000.0,2500000.0
Valorant Championship 127,2023,Valorant,FPS,Activision,Quarterly,Germany,2250000.0,2250000.0
Valorant Championship 127,2024,Valorant,FPS,Activision,Quarterly,Germany,2250000.0,2250000.0
Valorant Championship 127,2025,Valorant,FPS,Activision,Quarterly,Germany,2500000.0,2500000.0
Valorant Championship 131,2023,Valorant,FPS,Krafton,Quarterly,Brazil,2250000.0,2250000.0
Valorant Championship 131,2024,Valorant,FPS,Krafton,Quarterly,Brazil,2250000.0,2250000.0
Valorant Championship 131,2025,Valorant,FPS,Krafton,Quarterly,Brazil,2500000.0,2500000.0
Valorant Championship 139,2023,Valorant,FPS,Ubisoft,Bi-Annual,Brazil,2250000.0,2250000.0
Valorant Championship 139,2024,Valorant,FPS,Ubisoft,Bi-Annual,Brazil,2250000.0,2250000.0
Valorant Championship 139,2025,Valorant,FPS,Ubisoft,Bi-Annual,Brazil,2500000.0,2500000.0
Valorant Championship 141,2023,Valorant,FPS,Tencent,Bi-Annual,Germany,2250000.0,2250000.0
Valorant Championship 141,2024,Valorant,FPS,Tencent,Bi-Annual,Germany,2250000.0,2250000.0
Valorant Championship 141,2025,Valorant,FPS,Tencent,Bi-Annual,Germany,2500000.0,2500000.0
Valorant Championship 154,2023,Valorant,FPS,Activision,Bi-Annual,Canada,2250000.0,2250000.0
Valorant Championship 154,2024,Valorant,FPS,Activision,Bi-Annual,Canada,2250000.0,2250000.0
Valorant Championship 154,2025,Valorant,FPS,Activision,Bi-Annual,Canada,2500000.0,2500000.0
Valorant Championship 161,2023,Valorant,FPS,Tencent,Annual,United States,2250000.0,2250000.0
Valorant Championship 161,2024,Valorant,FPS,Tencent,Annual,South Korea,2250000.0,2250000.0
Valorant Championship 161,2025,Valorant,FPS,Tencent,Annual,Spain,2500000.0,2500000.0
Valorant Championship 180,2023,Valorant,FPS,Ubisoft,Bi-Annual,Saudi Arabia,2250000.0,2250000.0
Valorant Championship 180,2024,Valorant,FPS,Ubisoft,Bi-Annual,Saudi Arabia,2250000.0,2250000.0
Valorant Championship 180,2025,Valorant,FPS,Ubisoft,Bi-Annual,Saudi Arabia,2500000.0,2500000.0
Valorant Championship 191,2023,Valorant,FPS,Riot Games,Annual,Brazil,2250000.0,2250000.0
Valorant Championship 191,2024,Valorant,FPS,Riot Games,Annual,Brazil,2250000.0,2250000.0
Valorant Championship 191,2025,Valorant,FPS,Riot Games,Annual,Brazil,2500000.0,2500000.0
Valorant Championship 199,2023,Valorant,FPS,Ubisoft,Annual,South Korea,2250000.0,2250000.0
Valorant Championship 199,2024,Valorant,FPS,Ubisoft,Annual,South Korea,2250000.0,2250000.0
Valorant Championship 199,2025,Valorant,FPS,Ubisoft,Annual,South Korea,2500000.0,2500000.0
Valorant Championship 227,2023,Valorant,FPS,Epic Games,Quarterly,United States,2250000.0,2250000.0
Valorant Championship 227,2024,Valorant,FPS,Epic Games,Quarterly,United States,2250000.0,2250000.0
Valorant Championship 227,2025,Valorant,FPS,Epic Games,Quarterly,United States,2500000.0,2500000.0
Valorant Championship 230,2023,Valorant,FPS,EA Sports,Bi-Annual,Brazil,2250000.0,2250000.0
Valorant Championship 230,2024,Valorant,FPS,EA Sports,Bi-Annual,Brazil,2250000.0,2250000.0
Valorant Championship 230,2025,Valorant,FPS,EA Sports,Bi-Annual,Brazil,2500000.0,2500000.0
Valorant Championship 240,2023,Valorant,FPS,Riot Games,Quarterly,Germany,2250000.0,2250000.0
Valorant Championship 240,2024,Valorant,FPS,Riot Games,Quarterly,Germany,2250000.0,2250000.0
Valorant Championship 240,2025,Valorant,FPS,Riot Games,Quarterly,Germany,2500000.0,2500000.0
Valorant Championship 255,2023,Valorant,FPS,Activision,Bi-Annual,France,2250000.0,2250000.0
Valorant Championship 255,2024,Valorant,FPS,Activision,Bi-Annual,France,2250000.0,2250000.0
Valorant Championship 255,2025,Valorant,FPS,Activision,Bi-Annual,France,2500000.0,2500000.0
Valorant Championship 287,2023,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 287,2024,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 287,2025,Valorant,FPS,Capcom,Bi-Annual,South Korea,2500000.0,2500000.0
Valorant Championship 302,2023,Valorant,FPS,Tencent,Quarterly,France,2250000.0,2250000.0
Valorant Championship 302,2024,Valorant,FPS,Tencent,Quarterly,France,2250000.0,2250000.0
Valorant Championship 302,2025,Valorant,FPS,Tencent,Quarterly,France,2500000.0,2500000.0
Valorant Championship 306,2023,Valorant,FPS,Capcom,Annual,China,2250000.0,2250000.0
Valorant Championship 306,2024,Valorant,FPS,Capcom,Annual,China,2250000.0,2250000.0
Valorant Championship 306,2025,Valorant,FPS,Capcom,Annual,China,2500000.0,2500000.0
Valorant Championship 309,2023,Valorant,FPS,Tencent,Annual,China,2250000.0,2250000.0
Valorant Championship 309,2024,Valorant,FPS,Tencent,Annual,China,2250000.0,2250000.0
Valorant Championship 309,2025,Valorant,FPS,Tencent,Annual,China,2500000.0,2500000.0
Valorant Championship 310,2023,Valorant,FPS,Valve,Quarterly,France,2250000.0,2250000.0
Valorant Championship 310,2024,Valorant,FPS,Valve,Quarterly,France,2250000.0,2250000.0
Valorant Championship 310,2025,Valorant,FPS,Valve,Quarterly,France,2500000.0,2500000.0
Valorant Championship 314,2023,Valorant,FPS,Ubisoft,Quarterly,France,2250000.0,2250000.0
Valorant Championship 314,2024,Valorant,FPS,Ubisoft,Quarterly,France,2250000.0,2250000.0
Valorant Championship 314,2025,Valorant,FPS,Ubisoft,Quarterly,France,2500000.0,2500000.0
Valorant Championship 315,2023,Valorant,FPS,Capcom,Quarterly,United States,2250000.0,2250000.0
Valorant Championship 315,2024,Valorant,FPS,Capcom,Quarterly,South Korea,2250000.0,2250000.0
Valorant Championship 315,2025,Valorant,FPS,Capcom,Quarterly,Spain,2500000.0,2500000.0
Valorant Championship 316,2023,Valorant,FPS,Ubisoft,Bi-Annual,Japan,2250000.0,2250000.0
Valorant Championship 316,2024,Valorant,FPS,Ubisoft,Bi-Annual,Japan,2250000.0,2250000.0
Valorant Championship 316,2025,Valorant,FPS,Ubisoft,Bi-Annual,Japan,2500000.0,2500000.0
Valorant Championship 351,2023,Valorant,FPS,Epic Games,Quarterly,China,2250000.0,2250000.0
Valorant Championship 351,2024,Valorant,FPS,Epic Games,Quarterly,China,2250000.0,2250000.0
Valorant Championship 351,2025,Valorant,FPS,Epic Games,Quarterly,China,2500000.0,2500000.0
Valorant Championship 352,2023,Valorant,FPS,Valve,Bi-Annual,China,2250000.0,2250000.0
Valorant Championship 352,2024,Valorant,FPS,Valve,Bi-Annual,China,2250000.0,2250000.0
Valorant Championship 352,2025,Valorant,FPS,Valve,Bi-Annual,China,2500000.0,2500000.0
Valorant Championship 363,2023,Valorant,FPS,Epic Games,Bi-Annual,United States,2250000.0,2250000.0
Valorant Championship 363,2024,Valorant,FPS,Epic Games,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 363,2025,Valorant,FPS,Epic Games,Bi-Annual,Spain,2500000.0,2500000.0
Valorant Championship 375,2023,Valorant,FPS,Tencent,Annual,India,2250000.0,2250000.0
Valorant Championship 375,2024,Valorant,FPS,Tencent,Annual,India,2250000.0,2250000.0
Valorant Championship 375,2025,Valorant,FPS,Tencent,Annual,India,2500000.0,2500000.0
Valorant Championship 380,2023,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 380,2024,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 380,2025,Valorant,FPS,Capcom,Bi-Annual,South Korea,2500000.0,2500000.0
Valorant Championship 387,2023,Valorant,FPS,Epic Games,Annual,France,2250000.0,2250000.0
Valorant Championship 387,2024,Valorant,FPS,Epic Games,Annual,France,2250000.0,2250000.0
Valorant Championship 387,2025,Valorant,FPS,Epic Games,Annual,France,2500000.0,2500000.0
Valorant Championship 411,2023,Valorant,FPS,Riot Games,Bi-Annual,India,2250000.0,2250000.0
Valorant Championship 411,2024,Valorant,FPS,Riot Games,Bi-Annual,India,2250000.0,2250000.0
Valorant Championship 411,2025,Valorant,FPS,Riot Games,Bi-Annual,India,2500000.0,2500000.0
Valorant Championship 424,2023,Valorant,FPS,Krafton,Bi-Annual,France,2250000.0,2250000.0
Valorant Championship 424,2024,Valorant,FPS,Krafton,Bi-Annual,France,2250000.0,2250000.0
Valorant Championship 424,2025,Valorant,FPS,Krafton,Bi-Annual,France,2500000.0,2500000.0
Valorant Championship 453,2023,Valorant,FPS,Activision,Quarterly,Canada,2250000.0,2250000.0
Valorant Championship 453,2024,Valorant,FPS,Activision,Quarterly,Canada,2250000.0,2250000.0
Valorant Championship 453,2025,Valorant,FPS,Activision,Quarterly,Canada,2500000.0,2500000.0
Valorant Championship 470,2023,Valorant,FPS,Capcom,Quarterly,Japan,2250000.0,2250000.0
Valorant Championship 470,2024,Valorant,FPS,Capcom,Quarterly,Japan,2250000.0,2250000.0
Valorant Championship 470,2025,Valorant,FPS,Capcom,Quarterly,Japan,2500000.0,2500000.0
Valorant Championship 487,2023,Valorant,FPS,Riot Games,Quarterly,Germany,2250000.0,2250000.0
Valorant Championship 487,2024,Valorant,FPS,Riot Games,Quarterly,Germany,2250000.0,2250000.0
Valorant Championship 487,2025,Valorant,FPS,Riot Games,Quarterly,Germany,2500000.0,2500000.0
Valorant Championship 515,2023,Valorant,FPS,Ubisoft,Bi-Annual,France,2250000.0,2250000.0
Valorant Championship 515,2024,Valorant,FPS,Ubisoft,Bi-Annual,France,2250000.0,2250000.0
Valorant Championship 515,2025,Valorant,FPS,Ubisoft,Bi-Annual,France,2500000.0,2500000.0
Valorant Championship 545,2023,Valorant,FPS,EA Sports,Bi-Annual,United States,2250000.0,2250000.0
Valorant Championship 545,2024,Valorant,FPS,EA Sports,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 545,2025,Valorant,FPS,EA Sports,Bi-Annual,Spain,2500000.0,2500000.0
Valorant Championship 552,2023,Valorant,FPS,Tencent,Annual,Canada,2250000.0,2250000.0
Valorant Championship 552,2024,Valorant,FPS,Tencent,Annual,Canada,2250000.0,2250000.0
Valorant Championship 552,2025,Valorant,FPS,Tencent,Annual,Canada,2500000.0,2500000.0
Valorant Championship 564,2023,Valorant,FPS,Activision,Quarterly,United States,2250000.0,2250000.0
Valorant Championship 564,2024,Valorant,FPS,Activision,Quarterly,United States,2250000.0,2250000.0
Valorant Championship 564,2025,Valorant,FPS,Activision,Quarterly,United States,2500000.0,2500000.0
Valorant Championship 585,2023,Valorant,FPS,Valve,Quarterly,South Korea,2250000.0,2250000.0
Valorant Championship 585,2024,Valorant,FPS,Valve,Quarterly,South Korea,2250000.0,2250000.0
Valorant Championship 585,2025,Valorant,FPS,Valve,Quarterly,South Korea,2500000.0,2500000.0
Valorant Championship 586,2023,Valorant,FPS,Ubisoft,Bi-Annual,United States,2250000.0,2250000.0
Valorant Championship 586,2024,Valorant,FPS,Ubisoft,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 586,2025,Valorant,FPS,Ubisoft,Bi-Annual,Spain,2500000.0,2500000.0
Valorant Championship 588,2023,Valorant,FPS,Riot Games,Quarterly,Brazil,2250000.0,2250000.0
Valorant Championship 588,2024,Valorant,FPS,Riot Games,Quarterly,Brazil,2250000.0,2250000.0
Valorant Championship 588,2025,Valorant,FPS,Riot Games,Quarterly,Brazil,2500000.0,2500000.0
Valorant Championship 593,2023,Valorant,FPS,Krafton,Bi-Annual,United States,2250000.0,2250000.0
Valorant Championship 593,2024,Valorant,FPS,Krafton,Bi-Annual,United States,2250000.0,2250000.0
Valorant Championship 593,2025,Valorant,FPS,Krafton,Bi-Annual,United States,2500000.0,2500000.0
Valorant Championship 595,2023,Valorant,FPS,Valve,Quarterly,India,2250000.0,2250000.0
Valorant Championship 595,2024,Valorant,FPS,Valve,Quarterly,India,2250000.0,2250000.0
Valorant Championship 595,2025,Valorant,FPS,Valve,Quarterly,India,2500000.0,2500000.0
Valorant Championship 600,2023,Valorant,FPS,Epic Games,Quarterly,Brazil,2250000.0,2250000.0
Valorant Championship 600,2024,Valorant,FPS,Epic Games,Quarterly,Brazil,2250000.0,2250000.0
Valorant Championship 600,2025,Valorant,FPS,Epic Games,Quarterly,Brazil,2500000.0,2500000.0
Valorant Championship 603,2023,Valorant,FPS,Krafton,Bi-Annual,Germany,2250000.0,2250000.0
Valorant Championship 603,2024,Valorant,FPS,Krafton,Bi-Annual,Germany,2250000.0,2250000.0
Valorant Championship 603,2025,Valorant,FPS,Krafton,Bi-Annual,Germany,2500000.0,2500000.0
Valorant Championship 611,2023,Valorant,FPS,Krafton,Quarterly,South Korea,2250000.0,2250000.0
Valorant Championship 611,2024,Valorant,FPS,Krafton,Quarterly,South Korea,2250000.0,2250000.0
Valorant Championship 611,2025,Valorant,FPS,Krafton,Quarterly,South Korea,2500000.0,2500000.0
Valorant Championship 622,2023,Valorant,FPS,Psyonix,Bi-Annual,United States,2250000.0,2250000.0
Valorant Championship 622,2024,Valorant,FPS,Psyonix,Bi-Annual,South Korea,2250000.0,2250000.0
Valorant Championship 622,2025,Valorant,FPS,Psyonix,Bi-Annual,Spain,2500000.0,2500000.0
Valorant Championship 623,2023,Valorant,FPS,Psyonix,Annual,United States,2250000.0,2250000.0
Valorant Championship 623,2024,Valorant,FPS,Psyonix,Annual,South Korea,2250000.0,2250000.0
Valorant Championship 623,2025,Valorant,FPS,Psyonix,Annual,Spain,2500000.0,2500000.0
Valorant Championship 637,2023,Valorant,FPS,Riot Games,Annual,Brazil,2250000.0,2250000.0
Valorant Championship 637,2024,Valorant,FPS,Riot Games,Annual,Brazil,2250000.0,2250000.0
Valorant Championship 637,2025,Valorant,FPS,Riot Games,Annual,Brazil,2500000.0,2500000.0
Valorant Championship 657,2023,Valorant,FPS,Krafton,Quarterly,Saudi Arabia,2250000.0,2250000.0
Valorant Championship 657,2024,Valorant,FPS,Krafton,Quarterly,Saudi Arabia,2250000.0,2250000.0
Valorant Championship 657,2025,Valorant,FPS,Krafton,Quarterly,Saudi Arabia,2500000.0,2500000.0
Valorant Championship 658,2023,Valorant,FPS,EA Sports,Quarterly,China,2250000.0,2250000.0
